camera,frame,id,class_name,confidence,x_center,y_center
CAMERA_DEBUT_COULOIR_DROIT.mp4,291,43,person,0.7,416.08838,656.6387
CAMERA_DEBUT_COULOIR_DROIT.mp4,291,30,person,0.5,344.1986,641.3976
CAMERA_DEBUT_COULOIR_DROIT.mp4,292,42,person,0.73,370.46942,658.75464
CAMERA_DEBUT_COULOIR_DROIT.mp4,292,43,person,0.69,416.03326,657.4707
CAMERA_DEBUT_COULOIR_DROIT.mp4,292,30,person,0.45,344.11774,641.2074
CAMERA_DEBUT_COULOIR_DROIT.mp4,293,42,person,0.72,370.1386,657.9109
CAMERA_DEBUT_COULOIR_DROIT.mp4,293,43,person,0.68,416.1781,657.6947
CAMERA_DEBUT_COULOIR_DROIT.mp4,293,30,person,0.41,344.28177,641.3173
CAMERA_DEBUT_COULOIR_DROIT.mp4,294,42,person,0.7,369.8335,657.8844
CAMERA_DEBUT_COULOIR_DROIT.mp4,294,43,person,0.7,415.06708,657.6916
CAMERA_DEBUT_COULOIR_DROIT.mp4,294,30,person,0.42,344.23544,641.12134
CAMERA_DEBUT_COULOIR_DROIT.mp4,295,42,person,0.71,369.5938,657.55975
CAMERA_DEBUT_COULOIR_DROIT.mp4,295,43,person,0.67,413.74414,656.6798
CAMERA_DEBUT_COULOIR_DROIT.mp4,295,30,person,0.45,344.1978,641.3777
CAMERA_DEBUT_COULOIR_DROIT.mp4,296,42,person,0.7,369.45685,657.3657
CAMERA_DEBUT_COULOIR_DROIT.mp4,296,43,person,0.69,413.2143,656.4695
CAMERA_DEBUT_COULOIR_DROIT.mp4,296,30,person,0.5,344.1663,641.7317
CAMERA_DEBUT_COULOIR_DROIT.mp4,297,42,person,0.69,369.7685,656.9181
CAMERA_DEBUT_COULOIR_DROIT.mp4,297,43,person,0.66,412.78207,655.76984
CAMERA_DEBUT_COULOIR_DROIT.mp4,297,30,person,0.48,344.19537,642.1354
CAMERA_DEBUT_COULOIR_DROIT.mp4,298,42,person,0.68,369.69293,657.4054
CAMERA_DEBUT_COULOIR_DROIT.mp4,298,43,person,0.66,412.47452,655.57697
CAMERA_DEBUT_COULOIR_DROIT.mp4,298,30,person,0.39,344.14645,642.2189
CAMERA_DEBUT_COULOIR_DROIT.mp4,299,42,person,0.69,369.3899,657.1228
CAMERA_DEBUT_COULOIR_DROIT.mp4,299,43,person,0.64,411.87683,655.58014
CAMERA_DEBUT_COULOIR_DROIT.mp4,299,30,person,0.41,344.2183,642.088
CAMERA_DEBUT_COULOIR_DROIT.mp4,300,42,person,0.67,369.60608,657.095
CAMERA_DEBUT_COULOIR_DROIT.mp4,300,43,person,0.63,412.81946,655.9686
CAMERA_DEBUT_COULOIR_DROIT.mp4,300,30,person,0.38,344.29462,642.0804
CAMERA_DEBUT_COULOIR_DROIT.mp4,301,42,person,0.65,369.73193,656.3403
CAMERA_DEBUT_COULOIR_DROIT.mp4,301,43,person,0.65,410.4635,656.04663
CAMERA_DEBUT_COULOIR_DROIT.mp4,301,30,person,0.43,344.69196,641.8467
CAMERA_DEBUT_COULOIR_DROIT.mp4,302,42,person,0.62,369.39923,656.4868
CAMERA_DEBUT_COULOIR_DROIT.mp4,302,43,person,0.67,409.54004,656.18286
CAMERA_DEBUT_COULOIR_DROIT.mp4,302,30,person,0.4,343.43265,641.62665
CAMERA_DEBUT_COULOIR_DROIT.mp4,303,42,person,0.59,369.10474,657.47485
CAMERA_DEBUT_COULOIR_DROIT.mp4,303,43,person,0.72,409.12555,655.8552
CAMERA_DEBUT_COULOIR_DROIT.mp4,303,30,person,0.37,342.77527,641.2466
CAMERA_DEBUT_COULOIR_DROIT.mp4,304,42,person,0.57,368.99835,657.5323
CAMERA_DEBUT_COULOIR_DROIT.mp4,304,43,person,0.73,408.73102,655.4197
CAMERA_DEBUT_COULOIR_DROIT.mp4,304,30,person,0.35,342.3216,641.0913
CAMERA_DEBUT_COULOIR_DROIT.mp4,304,82,person,0.42,369.50464,648.2522
CAMERA_DEBUT_COULOIR_DROIT.mp4,305,42,person,0.59,369.1632,658.24426
CAMERA_DEBUT_COULOIR_DROIT.mp4,305,43,person,0.72,408.6298,655.0442
CAMERA_DEBUT_COULOIR_DROIT.mp4,305,30,person,0.38,344.18988,641.0256
CAMERA_DEBUT_COULOIR_DROIT.mp4,305,82,person,0.33,372.33026,646.09076
CAMERA_DEBUT_COULOIR_DROIT.mp4,306,42,person,0.55,368.81708,658.748
CAMERA_DEBUT_COULOIR_DROIT.mp4,306,43,person,0.73,408.42514,654.48206
CAMERA_DEBUT_COULOIR_DROIT.mp4,306,30,person,0.45,343.4771,641.954
CAMERA_DEBUT_COULOIR_DROIT.mp4,306,82,person,0.29,374.38843,646.12573
CAMERA_DEBUT_COULOIR_DROIT.mp4,307,42,person,0.55,368.80753,658.9203
CAMERA_DEBUT_COULOIR_DROIT.mp4,307,43,person,0.74,408.3458,654.3611
CAMERA_DEBUT_COULOIR_DROIT.mp4,307,30,person,0.45,343.29916,642.3258
CAMERA_DEBUT_COULOIR_DROIT.mp4,307,82,person,0.3,374.8622,646.5329
CAMERA_DEBUT_COULOIR_DROIT.mp4,307,84,person,0.36,370.16458,650.9972
CAMERA_DEBUT_COULOIR_DROIT.mp4,308,42,person,0.54,368.76447,659.49915
CAMERA_DEBUT_COULOIR_DROIT.mp4,308,43,person,0.75,407.94998,654.7643
CAMERA_DEBUT_COULOIR_DROIT.mp4,308,30,person,0.45,343.23624,642.54895
CAMERA_DEBUT_COULOIR_DROIT.mp4,308,82,person,0.27,375.11838,647.72314
CAMERA_DEBUT_COULOIR_DROIT.mp4,308,84,person,0.35,370.1924,651.3407
CAMERA_DEBUT_COULOIR_DROIT.mp4,309,42,person,0.5,368.721,659.28076
CAMERA_DEBUT_COULOIR_DROIT.mp4,309,43,person,0.76,407.31238,655.4271
CAMERA_DEBUT_COULOIR_DROIT.mp4,309,30,person,0.42,343.13574,642.3545
CAMERA_DEBUT_COULOIR_DROIT.mp4,309,84,person,0.32,370.26663,650.45087
CAMERA_DEBUT_COULOIR_DROIT.mp4,310,42,person,0.52,368.62222,659.0344
CAMERA_DEBUT_COULOIR_DROIT.mp4,310,43,person,0.77,406.9546,655.80774
CAMERA_DEBUT_COULOIR_DROIT.mp4,310,30,person,0.43,342.9447,642.7268
CAMERA_DEBUT_COULOIR_DROIT.mp4,310,84,person,0.33,370.1055,651.58374
CAMERA_DEBUT_COULOIR_DROIT.mp4,311,42,person,0.54,368.66888,659.5215
CAMERA_DEBUT_COULOIR_DROIT.mp4,311,43,person,0.74,406.48932,656.2793
CAMERA_DEBUT_COULOIR_DROIT.mp4,311,30,person,0.38,342.66788,642.7919
CAMERA_DEBUT_COULOIR_DROIT.mp4,311,84,person,0.3,369.53973,652.7866
CAMERA_DEBUT_COULOIR_DROIT.mp4,312,42,person,0.59,368.50775,660.2295
CAMERA_DEBUT_COULOIR_DROIT.mp4,312,43,person,0.72,406.30035,656.9776
CAMERA_DEBUT_COULOIR_DROIT.mp4,312,30,person,0.4,342.63312,643.09155
CAMERA_DEBUT_COULOIR_DROIT.mp4,313,42,person,0.59,368.4159,660.3959
CAMERA_DEBUT_COULOIR_DROIT.mp4,313,43,person,0.7,406.18805,657.46027
CAMERA_DEBUT_COULOIR_DROIT.mp4,313,30,person,0.38,342.6197,643.19934
CAMERA_DEBUT_COULOIR_DROIT.mp4,314,42,person,0.58,368.19812,660.0314
CAMERA_DEBUT_COULOIR_DROIT.mp4,314,43,person,0.71,406.00653,657.4356
CAMERA_DEBUT_COULOIR_DROIT.mp4,314,30,person,0.35,342.6053,643.147
CAMERA_DEBUT_COULOIR_DROIT.mp4,315,42,person,0.52,367.83337,659.73535
CAMERA_DEBUT_COULOIR_DROIT.mp4,315,43,person,0.67,405.64328,657.52637
CAMERA_DEBUT_COULOIR_DROIT.mp4,315,30,person,0.35,342.57983,643.11316
CAMERA_DEBUT_COULOIR_DROIT.mp4,315,84,person,0.29,369.8661,653.5412
CAMERA_DEBUT_COULOIR_DROIT.mp4,316,42,person,0.5,368.72803,657.97644
CAMERA_DEBUT_COULOIR_DROIT.mp4,316,43,person,0.67,405.56387,657.21545
CAMERA_DEBUT_COULOIR_DROIT.mp4,316,30,person,0.36,342.5694,643.30383
CAMERA_DEBUT_COULOIR_DROIT.mp4,317,42,person,0.53,369.3332,657.5431
CAMERA_DEBUT_COULOIR_DROIT.mp4,317,43,person,0.72,405.40027,656.39026
CAMERA_DEBUT_COULOIR_DROIT.mp4,317,30,person,0.33,342.4073,642.766
CAMERA_DEBUT_COULOIR_DROIT.mp4,318,42,person,0.53,369.68518,656.9834
CAMERA_DEBUT_COULOIR_DROIT.mp4,318,43,person,0.71,405.35706,655.6007
CAMERA_DEBUT_COULOIR_DROIT.mp4,318,30,person,0.27,342.237,642.3716
CAMERA_DEBUT_COULOIR_DROIT.mp4,319,42,person,0.52,369.94922,656.4551
CAMERA_DEBUT_COULOIR_DROIT.mp4,319,43,person,0.7,404.77737,654.3568
CAMERA_DEBUT_COULOIR_DROIT.mp4,319,30,person,0.3,342.2105,642.231
CAMERA_DEBUT_COULOIR_DROIT.mp4,320,42,person,0.5,367.45956,658.16986
CAMERA_DEBUT_COULOIR_DROIT.mp4,320,43,person,0.66,403.69614,652.9921
CAMERA_DEBUT_COULOIR_DROIT.mp4,320,84,person,0.27,369.79987,651.53827
CAMERA_DEBUT_COULOIR_DROIT.mp4,321,42,person,0.52,366.077,658.4851
CAMERA_DEBUT_COULOIR_DROIT.mp4,321,43,person,0.64,402.14496,652.8673
CAMERA_DEBUT_COULOIR_DROIT.mp4,321,84,person,0.27,369.34717,651.03516
CAMERA_DEBUT_COULOIR_DROIT.mp4,321,30,person,0.28,342.29877,641.85474
CAMERA_DEBUT_COULOIR_DROIT.mp4,322,42,person,0.55,365.30316,658.68005
CAMERA_DEBUT_COULOIR_DROIT.mp4,322,43,person,0.63,401.19043,652.83093
CAMERA_DEBUT_COULOIR_DROIT.mp4,322,84,person,0.25,368.45813,651.68774
CAMERA_DEBUT_COULOIR_DROIT.mp4,322,30,person,0.3,342.39255,641.8345
CAMERA_DEBUT_COULOIR_DROIT.mp4,323,42,person,0.58,364.60785,658.6692
CAMERA_DEBUT_COULOIR_DROIT.mp4,323,43,person,0.63,400.44592,653.62524
CAMERA_DEBUT_COULOIR_DROIT.mp4,323,30,person,0.32,342.33398,642.1295
CAMERA_DEBUT_COULOIR_DROIT.mp4,324,42,person,0.57,364.6423,658.1287
CAMERA_DEBUT_COULOIR_DROIT.mp4,324,43,person,0.64,399.9932,654.7838
CAMERA_DEBUT_COULOIR_DROIT.mp4,324,30,person,0.32,342.24982,642.1449
CAMERA_DEBUT_COULOIR_DROIT.mp4,325,42,person,0.58,365.1977,658.3751
CAMERA_DEBUT_COULOIR_DROIT.mp4,325,43,person,0.62,399.31537,654.99915
CAMERA_DEBUT_COULOIR_DROIT.mp4,325,30,person,0.31,342.278,642.03864
CAMERA_DEBUT_COULOIR_DROIT.mp4,326,42,person,0.61,365.81128,657.9668
CAMERA_DEBUT_COULOIR_DROIT.mp4,326,43,person,0.61,399.25043,655.2366
CAMERA_DEBUT_COULOIR_DROIT.mp4,326,30,person,0.34,342.43658,641.8525
CAMERA_DEBUT_COULOIR_DROIT.mp4,327,42,person,0.6,366.58093,658.6697
CAMERA_DEBUT_COULOIR_DROIT.mp4,327,43,person,0.59,399.04108,655.04175
CAMERA_DEBUT_COULOIR_DROIT.mp4,327,30,person,0.3,342.54535,641.62946
CAMERA_DEBUT_COULOIR_DROIT.mp4,328,42,person,0.61,367.04016,658.8638
CAMERA_DEBUT_COULOIR_DROIT.mp4,328,43,person,0.56,399.17905,654.25134
CAMERA_DEBUT_COULOIR_DROIT.mp4,328,30,person,0.3,342.6656,641.3639
CAMERA_DEBUT_COULOIR_DROIT.mp4,329,42,person,0.62,367.04614,658.61743
CAMERA_DEBUT_COULOIR_DROIT.mp4,329,43,person,0.57,399.07452,654.29926
CAMERA_DEBUT_COULOIR_DROIT.mp4,329,30,person,0.32,342.39148,640.8965
CAMERA_DEBUT_COULOIR_DROIT.mp4,330,42,person,0.65,367.09454,657.9929
CAMERA_DEBUT_COULOIR_DROIT.mp4,330,43,person,0.55,398.6114,655.7796
CAMERA_DEBUT_COULOIR_DROIT.mp4,330,30,person,0.35,342.3271,640.73914
CAMERA_DEBUT_COULOIR_DROIT.mp4,330,90,person,0.46,94.60715,961.261
CAMERA_DEBUT_COULOIR_DROIT.mp4,331,42,person,0.63,367.58484,657.2649
CAMERA_DEBUT_COULOIR_DROIT.mp4,331,43,person,0.64,398.29376,653.78735
CAMERA_DEBUT_COULOIR_DROIT.mp4,331,30,person,0.33,342.26932,640.44446
CAMERA_DEBUT_COULOIR_DROIT.mp4,331,90,person,0.52,99.25738,1004.51105
CAMERA_DEBUT_COULOIR_DROIT.mp4,332,42,person,0.62,368.05127,656.43994
CAMERA_DEBUT_COULOIR_DROIT.mp4,332,43,person,0.63,398.08337,653.32544
CAMERA_DEBUT_COULOIR_DROIT.mp4,332,30,person,0.3,342.1424,640.428
CAMERA_DEBUT_COULOIR_DROIT.mp4,332,90,person,0.46,106.766075,1015.37427
CAMERA_DEBUT_COULOIR_DROIT.mp4,333,42,person,0.62,368.60434,656.50354
CAMERA_DEBUT_COULOIR_DROIT.mp4,333,43,person,0.63,397.94873,653.2242
CAMERA_DEBUT_COULOIR_DROIT.mp4,333,30,person,0.32,342.05722,640.6354
CAMERA_DEBUT_COULOIR_DROIT.mp4,333,90,person,0.46,114.971146,1011.1797
CAMERA_DEBUT_COULOIR_DROIT.mp4,334,42,person,0.55,368.93146,656.5769
CAMERA_DEBUT_COULOIR_DROIT.mp4,334,43,person,0.63,397.59454,652.6106
CAMERA_DEBUT_COULOIR_DROIT.mp4,334,30,person,0.32,342.0768,640.87067
CAMERA_DEBUT_COULOIR_DROIT.mp4,334,90,person,0.35,123.96759,998.38916
CAMERA_DEBUT_COULOIR_DROIT.mp4,335,42,person,0.55,369.1176,654.1843
CAMERA_DEBUT_COULOIR_DROIT.mp4,335,43,person,0.63,397.52045,652.02057
CAMERA_DEBUT_COULOIR_DROIT.mp4,335,30,person,0.37,342.05386,641.0338
CAMERA_DEBUT_COULOIR_DROIT.mp4,335,90,person,0.76,128.43178,918.7749
CAMERA_DEBUT_COULOIR_DROIT.mp4,336,42,person,0.59,369.2754,654.5657
CAMERA_DEBUT_COULOIR_DROIT.mp4,336,43,person,0.65,397.48138,651.9745
CAMERA_DEBUT_COULOIR_DROIT.mp4,336,30,person,0.42,342.00867,641.32007
CAMERA_DEBUT_COULOIR_DROIT.mp4,336,90,person,0.78,136.73145,890.92566
CAMERA_DEBUT_COULOIR_DROIT.mp4,337,42,person,0.63,369.34088,653.9584
CAMERA_DEBUT_COULOIR_DROIT.mp4,337,43,person,0.61,396.67737,652.21387
CAMERA_DEBUT_COULOIR_DROIT.mp4,337,30,person,0.44,342.1093,641.72833
CAMERA_DEBUT_COULOIR_DROIT.mp4,337,90,person,0.72,143.83601,872.50775
CAMERA_DEBUT_COULOIR_DROIT.mp4,337,92,person,0.38,277.4149,891.7106
CAMERA_DEBUT_COULOIR_DROIT.mp4,338,42,person,0.68,369.3501,653.2842
CAMERA_DEBUT_COULOIR_DROIT.mp4,338,43,person,0.6,396.38617,652.90955
CAMERA_DEBUT_COULOIR_DROIT.mp4,338,30,person,0.44,342.4354,641.8921
CAMERA_DEBUT_COULOIR_DROIT.mp4,338,90,person,0.73,153.00587,853.3766
CAMERA_DEBUT_COULOIR_DROIT.mp4,339,42,person,0.65,369.3212,653.3916
CAMERA_DEBUT_COULOIR_DROIT.mp4,339,43,person,0.63,396.33398,652.8995
CAMERA_DEBUT_COULOIR_DROIT.mp4,339,30,person,0.44,342.52985,642.3655
CAMERA_DEBUT_COULOIR_DROIT.mp4,339,90,person,0.73,162.04117,840.12213
CAMERA_DEBUT_COULOIR_DROIT.mp4,340,42,person,0.67,369.4042,653.86456
CAMERA_DEBUT_COULOIR_DROIT.mp4,340,43,person,0.65,396.06714,653.63666
CAMERA_DEBUT_COULOIR_DROIT.mp4,340,30,person,0.43,342.65076,642.62415
CAMERA_DEBUT_COULOIR_DROIT.mp4,340,90,person,0.81,168.81552,827.2678
CAMERA_DEBUT_COULOIR_DROIT.mp4,341,42,person,0.67,369.57425,654.6556
CAMERA_DEBUT_COULOIR_DROIT.mp4,341,43,person,0.6,395.9308,654.5006
CAMERA_DEBUT_COULOIR_DROIT.mp4,341,30,person,0.38,342.55066,642.4397
CAMERA_DEBUT_COULOIR_DROIT.mp4,341,90,person,0.75,174.90831,840.9305
CAMERA_DEBUT_COULOIR_DROIT.mp4,342,42,person,0.68,369.8687,654.6626
CAMERA_DEBUT_COULOIR_DROIT.mp4,342,43,person,0.54,395.3022,655.45496
CAMERA_DEBUT_COULOIR_DROIT.mp4,342,30,person,0.36,343.80524,642.1476
CAMERA_DEBUT_COULOIR_DROIT.mp4,342,90,person,0.87,180.6419,828.36285
CAMERA_DEBUT_COULOIR_DROIT.mp4,343,42,person,0.61,369.8603,653.0171
CAMERA_DEBUT_COULOIR_DROIT.mp4,343,43,person,0.53,394.34558,655.8882
CAMERA_DEBUT_COULOIR_DROIT.mp4,343,30,person,0.35,344.2774,641.9087
CAMERA_DEBUT_COULOIR_DROIT.mp4,343,90,person,0.64,184.60953,862.5167
CAMERA_DEBUT_COULOIR_DROIT.mp4,343,92,person,0.55,279.45236,885.293
CAMERA_DEBUT_COULOIR_DROIT.mp4,344,42,person,0.58,369.83133,649.9181
CAMERA_DEBUT_COULOIR_DROIT.mp4,344,43,person,0.6,393.79675,656.01575
CAMERA_DEBUT_COULOIR_DROIT.mp4,344,30,person,0.4,343.78226,640.39453
CAMERA_DEBUT_COULOIR_DROIT.mp4,344,90,person,0.79,191.29308,838.0846
CAMERA_DEBUT_COULOIR_DROIT.mp4,345,42,person,0.55,369.83307,649.23096
CAMERA_DEBUT_COULOIR_DROIT.mp4,345,43,person,0.59,393.3723,654.9563
CAMERA_DEBUT_COULOIR_DROIT.mp4,345,30,person,0.39,343.48776,640.29553
CAMERA_DEBUT_COULOIR_DROIT.mp4,345,90,person,0.75,198.32043,854.7361
CAMERA_DEBUT_COULOIR_DROIT.mp4,346,42,person,0.54,369.265,647.7513
CAMERA_DEBUT_COULOIR_DROIT.mp4,346,43,person,0.6,392.7511,654.30273
CAMERA_DEBUT_COULOIR_DROIT.mp4,346,30,person,0.4,343.47125,641.00745
CAMERA_DEBUT_COULOIR_DROIT.mp4,346,90,person,0.75,199.5065,863.7377
CAMERA_DEBUT_COULOIR_DROIT.mp4,347,42,person,0.51,369.0326,646.33405
CAMERA_DEBUT_COULOIR_DROIT.mp4,347,43,person,0.59,392.10754,653.2549
CAMERA_DEBUT_COULOIR_DROIT.mp4,347,30,person,0.39,343.47775,640.93445
CAMERA_DEBUT_COULOIR_DROIT.mp4,347,90,person,0.72,201.57895,856.6507
CAMERA_DEBUT_COULOIR_DROIT.mp4,348,42,person,0.46,369.09833,645.5713
CAMERA_DEBUT_COULOIR_DROIT.mp4,348,43,person,0.59,392.32422,652.5884
CAMERA_DEBUT_COULOIR_DROIT.mp4,348,30,person,0.33,343.2845,641.089
CAMERA_DEBUT_COULOIR_DROIT.mp4,348,90,person,0.8,207.79755,841.5048
CAMERA_DEBUT_COULOIR_DROIT.mp4,349,42,person,0.45,369.22015,644.9973
CAMERA_DEBUT_COULOIR_DROIT.mp4,349,43,person,0.59,391.96014,651.923
CAMERA_DEBUT_COULOIR_DROIT.mp4,349,30,person,0.32,343.2316,640.9557
CAMERA_DEBUT_COULOIR_DROIT.mp4,349,90,person,0.81,216.32744,830.3228
CAMERA_DEBUT_COULOIR_DROIT.mp4,350,42,person,0.42,369.64172,646.8838
CAMERA_DEBUT_COULOIR_DROIT.mp4,350,43,person,0.56,392.10306,651.4895
CAMERA_DEBUT_COULOIR_DROIT.mp4,350,30,person,0.32,343.21042,640.4553
CAMERA_DEBUT_COULOIR_DROIT.mp4,350,90,person,0.87,223.68802,823.8163
CAMERA_DEBUT_COULOIR_DROIT.mp4,350,97,person,0.36,379.6939,653.79395
CAMERA_DEBUT_COULOIR_DROIT.mp4,351,42,person,0.43,369.66663,645.2945
CAMERA_DEBUT_COULOIR_DROIT.mp4,351,43,person,0.52,390.33368,652.3678
CAMERA_DEBUT_COULOIR_DROIT.mp4,351,30,person,0.35,343.3133,640.62134
CAMERA_DEBUT_COULOIR_DROIT.mp4,351,90,person,0.85,230.53268,827.6367
CAMERA_DEBUT_COULOIR_DROIT.mp4,351,97,person,0.29,381.161,655.4227
CAMERA_DEBUT_COULOIR_DROIT.mp4,352,42,person,0.3,369.2503,644.7815
CAMERA_DEBUT_COULOIR_DROIT.mp4,352,43,person,0.55,388.7629,653.46326
CAMERA_DEBUT_COULOIR_DROIT.mp4,352,30,person,0.32,343.31616,640.415
CAMERA_DEBUT_COULOIR_DROIT.mp4,352,90,person,0.85,234.29596,831.60754
CAMERA_DEBUT_COULOIR_DROIT.mp4,353,42,person,0.29,369.17395,646.4636
CAMERA_DEBUT_COULOIR_DROIT.mp4,353,43,person,0.54,387.25754,653.9485
CAMERA_DEBUT_COULOIR_DROIT.mp4,353,30,person,0.33,343.31842,640.4888
CAMERA_DEBUT_COULOIR_DROIT.mp4,353,90,person,0.83,236.4136,834.18225
CAMERA_DEBUT_COULOIR_DROIT.mp4,354,30,person,0.34,343.09167,640.6034
CAMERA_DEBUT_COULOIR_DROIT.mp4,354,90,person,0.81,231.08994,846.2439
CAMERA_DEBUT_COULOIR_DROIT.mp4,354,84,person,0.36,372.32312,653.4586
CAMERA_DEBUT_COULOIR_DROIT.mp4,354,97,person,0.6,383.0202,653.8114
CAMERA_DEBUT_COULOIR_DROIT.mp4,355,30,person,0.37,342.74933,640.49854
CAMERA_DEBUT_COULOIR_DROIT.mp4,355,90,person,0.8,226.60733,845.6665
CAMERA_DEBUT_COULOIR_DROIT.mp4,355,84,person,0.39,372.75858,653.03906
CAMERA_DEBUT_COULOIR_DROIT.mp4,355,97,person,0.59,383.0658,652.82336
CAMERA_DEBUT_COULOIR_DROIT.mp4,356,30,person,0.33,344.14532,640.8971
CAMERA_DEBUT_COULOIR_DROIT.mp4,356,90,person,0.83,230.24132,846.6265
CAMERA_DEBUT_COULOIR_DROIT.mp4,356,84,person,0.42,374.4401,652.3075
CAMERA_DEBUT_COULOIR_DROIT.mp4,356,97,person,0.63,382.8095,651.56226
CAMERA_DEBUT_COULOIR_DROIT.mp4,357,30,person,0.34,343.34204,640.4302
CAMERA_DEBUT_COULOIR_DROIT.mp4,357,90,person,0.8,227.66681,846.27466
CAMERA_DEBUT_COULOIR_DROIT.mp4,357,97,person,0.66,381.5321,651.21875
CAMERA_DEBUT_COULOIR_DROIT.mp4,358,30,person,0.38,342.2241,641.42126
CAMERA_DEBUT_COULOIR_DROIT.mp4,358,90,person,0.85,222.19829,846.3557
CAMERA_DEBUT_COULOIR_DROIT.mp4,358,97,person,0.67,380.52106,651.32776
CAMERA_DEBUT_COULOIR_DROIT.mp4,359,30,person,0.44,343.00983,640.5399
CAMERA_DEBUT_COULOIR_DROIT.mp4,359,90,person,0.83,221.56999,846.94604
CAMERA_DEBUT_COULOIR_DROIT.mp4,359,97,person,0.7,379.976,651.03186
CAMERA_DEBUT_COULOIR_DROIT.mp4,360,30,person,0.46,343.6317,640.09894
CAMERA_DEBUT_COULOIR_DROIT.mp4,360,90,person,0.84,229.27028,848.2589
CAMERA_DEBUT_COULOIR_DROIT.mp4,360,97,person,0.73,379.7084,650.4133
CAMERA_DEBUT_COULOIR_DROIT.mp4,361,30,person,0.43,344.54828,640.03955
CAMERA_DEBUT_COULOIR_DROIT.mp4,361,90,person,0.78,249.0524,848.5544
CAMERA_DEBUT_COULOIR_DROIT.mp4,361,97,person,0.74,379.28543,649.8256
CAMERA_DEBUT_COULOIR_DROIT.mp4,362,30,person,0.39,345.1598,639.2439
CAMERA_DEBUT_COULOIR_DROIT.mp4,362,90,person,0.83,263.46478,844.56714
CAMERA_DEBUT_COULOIR_DROIT.mp4,362,97,person,0.73,379.08853,649.48364
CAMERA_DEBUT_COULOIR_DROIT.mp4,362,42,person,0.41,369.73682,650.59924
CAMERA_DEBUT_COULOIR_DROIT.mp4,363,30,person,0.36,345.55176,638.7622
CAMERA_DEBUT_COULOIR_DROIT.mp4,363,90,person,0.86,272.63644,842.3634
CAMERA_DEBUT_COULOIR_DROIT.mp4,363,97,person,0.7,378.91226,648.96765
CAMERA_DEBUT_COULOIR_DROIT.mp4,364,30,person,0.37,345.97293,638.07434
CAMERA_DEBUT_COULOIR_DROIT.mp4,364,90,person,0.85,277.94907,841.54785
CAMERA_DEBUT_COULOIR_DROIT.mp4,365,30,person,0.27,346.8495,637.31195
CAMERA_DEBUT_COULOIR_DROIT.mp4,365,90,person,0.83,281.4978,847.0487
CAMERA_DEBUT_COULOIR_DROIT.mp4,365,43,person,0.68,378.2888,651.1736
CAMERA_DEBUT_COULOIR_DROIT.mp4,366,90,person,0.9,284.75952,845.0959
CAMERA_DEBUT_COULOIR_DROIT.mp4,366,43,person,0.65,377.82077,651.1988
CAMERA_DEBUT_COULOIR_DROIT.mp4,367,90,person,0.9,290.13394,844.2451
CAMERA_DEBUT_COULOIR_DROIT.mp4,367,43,person,0.66,377.55988,651.3546
CAMERA_DEBUT_COULOIR_DROIT.mp4,368,90,person,0.92,295.88684,844.84656
CAMERA_DEBUT_COULOIR_DROIT.mp4,368,43,person,0.64,377.086,651.4934
CAMERA_DEBUT_COULOIR_DROIT.mp4,369,90,person,0.92,300.34174,847.0133
CAMERA_DEBUT_COULOIR_DROIT.mp4,369,43,person,0.62,376.54556,651.6771
CAMERA_DEBUT_COULOIR_DROIT.mp4,370,90,person,0.93,304.4771,848.4374
CAMERA_DEBUT_COULOIR_DROIT.mp4,370,43,person,0.6,376.64307,652.6908
CAMERA_DEBUT_COULOIR_DROIT.mp4,371,90,person,0.93,308.41943,849.9744
CAMERA_DEBUT_COULOIR_DROIT.mp4,371,43,person,0.6,376.46753,652.70667
CAMERA_DEBUT_COULOIR_DROIT.mp4,372,90,person,0.93,312.23428,851.89777
CAMERA_DEBUT_COULOIR_DROIT.mp4,372,43,person,0.6,375.97394,651.76794
CAMERA_DEBUT_COULOIR_DROIT.mp4,373,90,person,0.92,317.20752,850.69196
CAMERA_DEBUT_COULOIR_DROIT.mp4,373,43,person,0.62,375.52582,651.08966
CAMERA_DEBUT_COULOIR_DROIT.mp4,374,90,person,0.91,320.20425,852.1112
CAMERA_DEBUT_COULOIR_DROIT.mp4,374,43,person,0.62,375.71143,650.3551
CAMERA_DEBUT_COULOIR_DROIT.mp4,375,90,person,0.92,323.1924,853.787
CAMERA_DEBUT_COULOIR_DROIT.mp4,375,43,person,0.65,375.59723,649.40234
CAMERA_DEBUT_COULOIR_DROIT.mp4,376,90,person,0.92,322.86584,854.0359
CAMERA_DEBUT_COULOIR_DROIT.mp4,376,43,person,0.54,375.36304,647.4011
CAMERA_DEBUT_COULOIR_DROIT.mp4,377,90,person,0.91,321.82526,853.97974
CAMERA_DEBUT_COULOIR_DROIT.mp4,377,43,person,0.26,375.23468,645.43805
CAMERA_DEBUT_COULOIR_DROIT.mp4,378,90,person,0.9,319.59137,850.97363
CAMERA_DEBUT_COULOIR_DROIT.mp4,379,90,person,0.88,323.00677,845.253
CAMERA_DEBUT_COULOIR_DROIT.mp4,380,90,person,0.89,322.9887,839.4835
CAMERA_DEBUT_COULOIR_DROIT.mp4,381,90,person,0.9,325.43616,836.74426
CAMERA_DEBUT_COULOIR_DROIT.mp4,382,90,person,0.9,326.50204,835.5188
